filename,label,top,left,width,height
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000660.jpg,front,1452,1735,52,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000660.jpg,front,1466,1623,73,63
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000660.jpg,front,1411,1800,22,23
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000660.jpg,front,1394,1748,44,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,rear,1520,2067,181,138
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,rear,1516,1831,231,201
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1495,1241,321,241
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1496,1146,199,178
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1511,1508,172,136
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1477,1607,75,70
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1467,1690,68,63
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1460,1723,54,54
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1402,1740,45,45
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000661.jpg,front,1421,1799,24,21
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,rear,1499,1834,260,237
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,rear,1500,2089,197,152
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1435,824,586,381
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1494,1423,213,169
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1459,1601,80,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1447,1689,69,65
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1439,1723,54,56
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1379,1744,45,46
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000662.jpg,front,1401,1805,24,23
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,rear,1441,1803,378,339
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,rear,1447,2123,216,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,rear,1361,1942,70,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,rear,1347,1872,69,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1428,472,745,379
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1411,1184,174,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1396,1535,111,102
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1395,1664,76,72
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1352,1779,28,24
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000664.jpg,front,1322,1723,52,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,rear,1224,1770,971,845
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1316,970,471,331
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1322,216,677,377
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1336,1458,104,82
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1313,1636,94,87
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1274,1718,40,31
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,front,1244,1719,52,48
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000669.jpg,rear,1260,1814,53,45
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000678.jpg,rear,1362,2582,1073,575
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000678.jpg,rear,1396,1683,441,384
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000678.jpg,rear,1426,2201,297,232
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000678.jpg,front,1451,1533,146,129
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000678.jpg,front,1405,1508,122,54
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000681.jpg,rear,1314,2694,1367,783
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000681.jpg,rear,1439,1790,246,225
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000681.jpg,rear,1461,1968,163,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000681.jpg,rear,1412,1999,130,95
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000681.jpg,front,1440,1332,261,223
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000682.jpg,rear,1318,2772,1241,741
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000682.jpg,rear,1439,1782,209,196
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000682.jpg,rear,1436,1918,150,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000682.jpg,rear,1403,2026,127,105
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000682.jpg,front,1430,1334,505,275
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000718.jpg,rear,1458,1762,249,211
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000718.jpg,rear,1439,1936,186,149
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000718.jpg,rear,1406,2057,138,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000718.jpg,front,1412,3054,861,319
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000718.jpg,front,1449,1488,211,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,rear,1460,2356,646,249
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,rear,1446,1818,180,165
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,rear,1470,2119,228,175
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,rear,1436,1904,148,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,rear,1415,2078,151,119
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,front,1472,1458,281,227
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,front,1410,1422,214,172
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000727.jpg,front,1377,1751,80,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000731.jpg,rear,1366,2115,403,232
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000731.jpg,rear,1361,2037,201,158
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000731.jpg,rear,1338,1907,133,114
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000731.jpg,front,1338,1000,489,351
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000731.jpg,front,1291,1794,98,121
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000732.jpg,rear,1348,2051,329,213
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000732.jpg,rear,1344,2006,177,141
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000732.jpg,rear,1325,1926,106,103
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000732.jpg,front,1314,608,743,463
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000732.jpg,front,1283,1801,103,128
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000734.jpg,rear,1397,2495,198,142
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000734.jpg,rear,1386,2249,227,179
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000734.jpg,front,1343,2054,109,139
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1475,2545,454,289
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1472,2443,287,229
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1389,2360,306,276
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1438,2292,185,164
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1475,2008,173,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1415,2098,59,52
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1423,2215,99,80
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1406,2205,54,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,rear,1395,2187,57,48
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,front,1390,828,653,473
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,front,1457,1363,377,262
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000746.jpg,front,1362,1548,310,282
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1152,2541,1249,844
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1545,3336,1777,1084
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1451,2319,368,297
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1373,2190,348,318
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1423,1813,147,119
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1386,2005,138,103
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,rear,1371,1977,71,62
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,front,1038,76,1207,925
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,front,1246,1203,392,426
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000749.jpg,front,1397,1498,190,180
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,rear,1432,2542,649,465
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,rear,1332,2316,519,445
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,rear,1401,1825,131,102
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,rear,1367,2012,157,126
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,rear,1358,1981,74,65
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,front,1133,806,685,638
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000750.jpg,front,1368,1385,255,235
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,rear,1230,2588,1285,839
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,rear,1379,1812,134,107
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,rear,1350,2015,183,142
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,rear,1346,1972,81,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,front,792,-476,1715,1383
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,front,1328,1106,437,327
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,front,1357,1363,271,216
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000751.jpg,front,1323,1501,177,218
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,rear,1360,2008,207,161
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,rear,1391,1776,142,112
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,rear,1364,1942,98,81
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,front,1302,438,885,499
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,front,1320,42,699,455
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,front,1354,1140,369,304
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000752.jpg,front,1321,1349,248,272
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000753.jpg,rear,1374,1998,258,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000753.jpg,rear,1411,1734,153,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000753.jpg,rear,1387,1913,104,90
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000753.jpg,front,1338,538,731,505
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000753.jpg,front,1320,1100,373,355
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000754.jpg,rear,1361,2035,346,254
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000754.jpg,rear,1404,1732,164,131
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000754.jpg,rear,1385,1927,115,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000754.jpg,front,1252,742,577,537
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000754.jpg,front,1345,1173,306,284
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,rear,1323,2125,486,354
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,rear,1388,1759,181,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,rear,1374,1975,131,111
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,front,1078,-144,1209,997
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,front,1296,926,475,401
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,front,1292,1436,188,210
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000755.jpg,front,1378,1389,187,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,rear,1298,2310,803,513
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,rear,1400,1826,225,178
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,rear,1391,2071,149,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,front,1252,412,885,627
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,front,1360,1138,339,299
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,front,1387,1377,232,196
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000756.jpg,front,1292,1440,225,244
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,rear,1220,2608,1363,853
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,rear,1410,1874,279,210
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,rear,1401,2152,169,146
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,rear,1394,1843,201,180
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,front,1344,814,603,419
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,front,1398,1290,317,237
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,front,1284,1404,285,292
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000757.jpg,front,1409,1716,94,83
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,rear,1409,1882,349,277
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,rear,1399,1841,240,206
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,rear,1405,2187,194,159
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,front,1286,184,1063,637
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,front,1388,1109,445,301
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,front,1263,1326,339,333
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000758.jpg,front,1417,1703,105,93
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,rear,1417,1891,440,350
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,rear,1406,1840,291,254
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,rear,1423,2210,226,190
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,front,1392,892,587,411
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,front,1256,1233,408,397
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000759.jpg,front,1435,1698,102,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000761.jpg,rear,1401,1895,650,515
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000761.jpg,rear,1401,1826,330,282
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000761.jpg,front,1360,138,1157,641
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000761.jpg,front,1204,1032,541,521
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000761.jpg,front,1435,1666,119,108
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000762.jpg,rear,1406,1880,719,555
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000762.jpg,rear,1404,1807,348,297
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000762.jpg,front,1372,-58,1311,813
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000762.jpg,front,1196,962,593,551
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000762.jpg,front,1442,1657,122,112
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000766.jpg,rear,1426,1909,568,437
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000766.jpg,rear,1433,2305,288,235
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000766.jpg,rear,1424,1828,297,254
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000766.jpg,front,1164,788,711,617
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,rear,1418,2309,433,314
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,rear,1465,2183,247,201
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,rear,1451,1814,347,271
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,front,918,-375,1558,1222
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,front,1368,939,476,398
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,front,1269,1194,343,394
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000770.jpg,front,1457,1526,148,131
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,rear,1378,2201,611,450
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,rear,1455,2024,315,240
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,rear,1408,1937,282,245
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,rear,1448,1551,256,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,front,1324,146,849,611
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,front,1202,750,502,515
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000772.jpg,front,1455,1278,167,145
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,rear,1360,2476,965,631
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,rear,1455,2208,413,297
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,rear,1409,2070,344,270
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,rear,1463,1652,218,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,front,1236,-441,1264,934
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,front,1131,564,712,688
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,front,1359,1081,324,319
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000773.jpg,front,1451,1323,206,172
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1465,2493,749,464
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1404,2290,442,364
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1484,2217,250,225
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1494,2142,204,172
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1495,2089,156,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1480,1754,215,168
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,rear,1486,1972,166,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,front,954,-134,1329,1101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,front,1337,937,489,404
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000774.jpg,front,1465,1337,255,205
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,rear,1438,2600,835,549
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,rear,1445,2334,449,332
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,rear,1467,2173,263,189
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,rear,1451,1762,257,177
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,rear,1457,1701,134,129
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,front,1398,801,565,408
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,front,1421,1380,193,181
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000776.jpg,front,1490,1542,116,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,rear,1448,2624,1081,559
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,rear,1468,2278,391,237
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,rear,1460,1856,339,189
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,rear,1467,1665,168,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,front,1344,-368,1355,845
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,front,1427,798,489,364
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,front,1411,1241,256,239
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000777.jpg,front,1500,1507,122,106
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,rear,1476,2498,745,415
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,rear,1466,2054,439,235
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,rear,1465,1624,201,185
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,rear,1515,1977,136,132
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,front,1426,556,573,411
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,front,1396,990,393,315
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,front,1511,1328,175,143
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000778.jpg,front,1505,1460,138,126
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,rear,1436,1560,270,232
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,rear,1534,1976,140,111
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,rear,1450,2498,689,335
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,front,1318,372,759,521
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,front,1498,1176,241,175
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,front,1489,1400,164,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,front,1498,2190,132,82
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000779.jpg,front,1543,1862,108,57
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,rear,1461,1406,123,90
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,front,1436,382,489,349
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,front,1358,262,377,257
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,front,1420,734,230,202
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,front,1428,876,175,146
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000782.jpg,front,1449,1022,140,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000783.jpg,rear,1483,1635,120,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000783.jpg,front,1452,10,569,389
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000783.jpg,front,1427,513,367,269
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000783.jpg,front,1428,799,248,203
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000783.jpg,front,1466,1000,172,125
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000789.jpg,rear,1440,2078,167,131
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000789.jpg,front,1446,1464,303,181
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000795.jpg,rear,1449,1619,420,202
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000795.jpg,front,1423,934,283,211
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000795.jpg,front,1449,685,289,174
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000795.jpg,front,1462,1295,171,136
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,rear,1476,1523,190,157
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,rear,1500,1700,95,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,front,1426,833,346,227
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,front,1454,576,323,179
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,front,1484,1101,218,147
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000797.jpg,front,1460,1280,172,151
